Price,District,City,Town,Type,EnergyCertificate,Floor,Lift,Parking,HasParking,ConstructionYear,TotalArea,GrossArea,PublishDate,Garage,Elevator,ElectricCarsCharging,TotalRooms,NumberOfBedrooms,NumberOfWC,ConservationStatus,LivingArea,LotSize,BuiltArea,NumberOfBathrooms
309000.0,Faro,Olhão,Olhão,House,NC,Ground Floor,False,0.0,False,1991.0,130.0,,,,,,2.0,,,,130.0,,,2.0
598000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,B,3rd Floor,True,2.0,True,,243.0,108.0,,,,,2.0,,,,108.0,,,2.0
34000.0,Faro,São Brás de Alportel,São Brás de Alportel,Land,NC,,False,0.0,False,,3260.0,,,,,,,,,,,,,0.0
175000.0,Faro,Portimão,Portimão,Apartment,C,5th Floor,True,0.0,False,1983.0,70.0,,,,,,2.0,,,,70.0,,,1.0
320000.0,Faro,Lagoa (Algarve),Estômbar e Parchal,House,F,,False,0.0,False,2002.0,81.0,,,,,,2.0,,,,81.0,,,2.0
335000.0,Faro,Portimão,Portimão,Apartment,C,Above 10th Floor,True,1.0,True,1994.0,80.0,80.0,,,,,1.0,,,,63.0,,,1.0
210000.0,Faro,Portimão,Portimão,Apartment,C,6th Floor,True,0.0,False,2005.0,1110.0,49.0,,,,,1.0,,,,39.0,,,1.0
980000.0,Faro,Silves,Armação de Pêra,House,B,,True,3.0,True,2013.0,708.0,404.0,,,,,4.0,,,,258.0,,,5.0
220000.0,Faro,Tavira,Tavira (Santa Maria e Santiago),Store,D,Ground Floor,True,1.0,True,2006.0,89.0,113.0,,,,,,,,,77.0,,,0.0
450000.0,Faro,Tavira,Santa Catarina Fonte Bispo,House,NC,Ground Floor,False,2.0,True,2023.0,215.0,215.0,,,,,4.0,,,,125.0,,,4.0
48000.0,Faro,Olhão,Pechão,Land,NC,,False,0.0,False,,6280.0,6280.0,,,,,,,,,,,,0.0
2500.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,B-,1st Floor,True,1.0,True,1985.0,28.0,,,,,,1.0,,,,28.0,,,1.0
2000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,B-,1st Floor,True,1.0,True,1985.0,27.0,,,,,,0.0,,,,27.0,,,1.0
2500.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,B-,2nd Floor,True,1.0,True,1985.0,27.0,,,,,,0.0,,,,27.0,,,1.0
220000.0,Faro,Castro Marim,Castro Marim,House,C,,False,3.0,True,1936.0,4070.0,78.0,,,,,2.0,,,,78.0,,,1.0
14250.0,Faro,Albufeira,Albufeira e Olhos de Água,Other - Residential,NC,Ground Floor,False,3.0,True,1990.0,100.0,,,,,,2.0,,,,94.0,,,2.0
7800.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,NC,3rd Floor,True,3.0,True,1990.0,28.0,,,,,,0.0,,,,28.0,,,1.0
7800.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,NC,3rd Floor,True,3.0,True,1990.0,28.0,,,,,,0.0,,,,28.0,,,1.0
385000.0,Faro,Portimão,Portimão,Apartment,A,2nd Floor,True,2.0,True,,100.0,187.0,,,,,2.0,,,,100.0,,,2.0
750000.0,Faro,Aljezur,Bordeira,Land,NC,,False,0.0,False,,295500.0,,,,,,,,,,,,,0.0
1100000.0,Faro,Olhão,Pechão,House,NC,,False,3.0,True,1951.0,123920.0,510.0,,,,,4.0,,,,510.0,,,1.0
595000.0,Faro,Lagoa (Algarve),Ferragudo,House,F,,False,0.0,False,1950.0,101.0,,,,,,2.0,,,,101.0,,,1.0
215000.0,Faro,Loulé,Quarteira,Apartment,C,5th Floor,True,0.0,False,1978.0,748.0,50.0,,,,,0.0,,,,40.0,,,1.0
150000.0,Faro,Vila Real de Santo António,Monte Gordo,Apartment,C,Ground Floor,True,0.0,False,2009.0,41.0,41.0,,,,,1.0,,,,35.0,,,1.0
450000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,C,3rd Floor,True,1.0,True,2002.0,161.0,,,,,,3.0,,,,137.0,,,2.0
210000.0,Faro,Silves,Armação de Pêra,Apartment,E,9th Floor,True,1.0,True,1990.0,65.0,,,,,,1.0,,,,65.0,,,1.0
2000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,B-,1st Floor,True,1.0,True,1985.0,27.0,,,,,,0.0,,,,27.0,,,1.0
165000.0,Faro,Olhão,Olhão,Store,NC,Ground Floor,False,0.0,False,1984.0,80.0,,,,,,,,,,80.0,,,1.0
5000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,B-,1st Floor,True,1.0,True,1985.0,27.0,,,,,,0.0,,,,27.0,,,1.0
284000.0,Faro,Vila Real de Santo António,Monte Gordo,Apartment,E,5th Floor,True,0.0,False,1988.0,313.0,105.0,,,,,3.0,,,,92.0,,,2.0
7800.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,NC,3rd Floor,True,3.0,True,1990.0,28.0,,,,,,0.0,,,,28.0,,,1.0
4850.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,NC,3rd Floor,True,3.0,True,1990.0,28.0,,,,,,0.0,,,,28.0,,,1.0
4850.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,NC,3rd Floor,True,3.0,True,1990.0,28.0,,,,,,0.0,,,,28.0,,,1.0
206500.0,Faro,Vila Real de Santo António,Monte Gordo,Apartment,A,1st Floor,True,0.0,False,2022.0,48.0,,,,,,1.0,,,,48.0,,,1.0
170000.0,Faro,Portimão,Portimão,House,NC,,False,0.0,False,1951.0,77.0,50.0,,,,,1.0,,,,49.0,,,1.0
399500.0,Faro,Tavira,Conceição e Cabanas de Tavira,House,E,,False,3.0,True,1992.0,19160.0,138.0,,,,,2.0,,,,120.0,,,2.0
850000.0,Faro,Loulé,Almancil,House,E,,False,0.0,False,1950.0,4835.0,,,,,,5.0,,,,117.0,,,0.0
70000.0,Faro,Lagos,Bensafrim e Barão de São João,Land,NC,,False,0.0,False,1984.0,4760.0,,,,,,,,,,,,,0.0
310000.0,Faro,Lagoa (Algarve),Ferragudo,Apartment,C,1st Floor,False,1.0,True,2011.0,82.0,,,,,,2.0,,,,75.0,,,1.0
310000.0,Faro,Portimão,Portimão,Store,B-,Basement Level,False,0.0,False,1994.0,330.0,,,,,,,,,,310.0,,,0.0
289000.0,Faro,Lagoa (Algarve),Estômbar e Parchal,Duplex,C,Ground Floor,False,0.0,False,1994.0,609.0,,,,,,3.0,,,,223.0,,,2.0
230000.0,Faro,Silves,Silves,House,E,,False,0.0,False,1951.0,9960.0,,,,,,3.0,,,,71.0,,,0.0
595000.0,Faro,Silves,Armação de Pêra,Apartment,D,Above 10th Floor,True,0.0,False,1987.0,202.0,202.0,,,,,3.0,,,,129.0,,,2.0
450000.0,Faro,Loulé,Almancil,Land,NC,,False,0.0,False,,4496.0,,,,,,,,,,,,,0.0
250000.0,Faro,Portimão,Alvor,Apartment,C,2nd Floor,True,0.0,False,2002.0,416.0,82.0,,,,,2.0,,,,78.0,,,1.0
280000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,C,1st Floor,True,1.0,True,2009.0,74.0,109.0,,,,,1.0,,,,74.0,,,1.0
385000.0,Faro,Portimão,Portimão,Apartment,A,Ground Floor,True,2.0,True,,100.0,187.0,,,,,2.0,,,,100.0,,,2.0
375000.0,Faro,Portimão,Portimão,Apartment,A,1st Floor,True,2.0,True,,100.0,131.0,,,,,2.0,,,,100.0,,,2.0
2500.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,B-,1st Floor,True,1.0,True,1985.0,27.0,,,,,,0.0,,,,27.0,,,1.0
190000.0,Faro,Tavira,Conceição e Cabanas de Tavira,Apartment,E,Top Floor,False,0.0,False,1995.0,117.0,117.0,,,,,2.0,,,,102.0,,,1.0
350000.0,Faro,Faro,Faro (Sé e São Pedro),Apartment,E,1st Floor,False,0.0,False,1958.0,138.0,,,,,,3.0,,,,116.0,,,4.0
255000.0,Faro,Portimão,Portimão,House,F,Ground Floor,False,1.0,True,1974.0,89.0,89.0,,,,,3.0,,,,74.0,,,1.0
950000.0,Faro,Loulé,Quarteira,Apartment,C,3rd Floor,True,2.0,True,1997.0,224.0,224.0,,,,,4.0,,,,174.0,,,4.0
89000.0,Faro,Loulé,Alte,House,NC,,False,0.0,False,1951.0,111.0,,,,,,2.0,,,,58.0,,,0.0
750000.0,Faro,Faro,Montenegro,House,D,,False,3.0,True,2001.0,429.0,374.0,,,,,4.0,,,,158.0,,,0.0
2500.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,B-,1st Floor,True,1.0,True,1985.0,27.0,,,,,,0.0,,,,27.0,,,1.0
2500.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,B-,1st Floor,True,1.0,True,1985.0,27.0,,,,,,0.0,,,,27.0,,,1.0
2500.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,B-,1st Floor,True,1.0,True,1985.0,27.0,,,,,,0.0,,,,27.0,,,1.0
2500.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,B-,2nd Floor,True,1.0,True,1985.0,27.0,,,,,,0.0,,,,27.0,,,1.0
370000.0,Faro,Tavira,Santa Catarina Fonte Bispo,Farm,NC,,False,0.0,False,,14487.0,,,,,,,,,,,,,0.0
250000.0,Faro,Loulé,Quarteira,Office,B,,True,0.0,False,1988.0,74.0,64.0,,,,,,,,,,,,1.0
50000.0,Faro,Faro,Santa Bárbara de Nexe,Land,NC,,False,0.0,False,,4220.0,4220.0,,,,,,,,,4220.0,,,0.0
6500.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,B-,1st Floor,True,1.0,True,1985.0,27.0,,,,,,0.0,,,,27.0,,,1.0
2000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,B-,1st Floor,True,1.0,True,1985.0,27.0,,,,,,0.0,,,,27.0,,,1.0
120000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,C,Basement Level,True,0.0,False,1987.0,61.0,,,,,,0.0,,,,32.0,,,1.0
425000.0,Faro,Tavira,Tavira (Santa Maria e Santiago),Apartment,A,1st Floor,True,2.0,True,2022.0,126.0,,,,,,2.0,,,,112.0,,,2.0
20000.0,Faro,Loulé,Boliqueime,Land,NC,,False,0.0,False,,8000.0,,,,,,,,,,,,,0.0
595000.0,Faro,Aljezur,Bordeira,Land,NC,,False,0.0,False,1957.0,156000.0,,,,,,,,,,,,,0.0
1890000.0,Faro,Lagoa (Algarve),Lagoa e Carvoeiro,House,A+,,False,2.0,True,2023.0,1562.0,,,,,,3.0,,,,156.0,,,4.0
2000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,B-,1st Floor,True,1.0,True,1985.0,27.0,,,,,,0.0,,,,27.0,,,1.0
442000.0,Faro,Silves,Algoz e Tunes,House,C,,False,2.0,True,2007.0,351.0,165.0,,,,,3.0,,,,165.0,,,3.0
1090000.0,Faro,Portimão,Portimão,House,F,,False,0.0,False,1985.0,6036.0,,,,,,6.0,,,,234.0,,,5.0
120000.0,Faro,Olhão,Moncarapacho e Fuseta,House,NC,Ground Floor,False,0.0,False,1951.0,22.0,,,,,,1.0,,,,22.0,,,1.0
220000.0,Faro,Castro Marim,Castro Marim,Land,NC,,False,1.0,True,,1960.0,,,,,,,,,,,,,0.0
1450000.0,Faro,Loulé,São Sebastião,Building,B-,,False,0.0,False,1998.0,62.0,,,,,,,,,,171.0,,,0.0
750000.0,Faro,Olhão,Olhão,Warehouse,B,,False,0.0,False,1988.0,1960.0,1678.0,,,,,,,,,282.0,,,4.0
390000.0,Faro,Portimão,Portimão,Apartment,A,1st Floor,True,2.0,True,,1348.0,172.0,,,,,3.0,,,,135.0,,,3.0
770000.0,Faro,Portimão,Alvor,House,A,Duplex,False,1.0,True,,1430.0,,,,,,3.0,,,,308.0,,,4.0
199000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,D,1st Floor,True,1.0,True,1993.0,64.0,76.0,,,,,1.0,,,,76.0,,,1.0
995000.0,Faro,Tavira,Tavira (Santa Maria e Santiago),House,D,,False,3.0,True,1996.0,7400.0,110.0,,,,,3.0,,,,99.0,,,3.0
19000.0,Faro,Portimão,Portimão,Storage,NC,Ground Floor,False,0.0,False,1995.0,210.0,210.0,,,,,0.0,,,,15.0,,,0.0
2750.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,NC,2nd Floor,True,3.0,True,1992.0,30.0,,,,,,0.0,,,,30.0,,,1.0
190000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,C,,False,0.0,False,2003.0,67.0,,,,,,1.0,,,,67.0,,,1.0
60000.0,Faro,Loulé,Boliqueime,Land,NC,,False,0.0,False,2007.0,3750.0,,,,,,0.0,,,,3750.0,,,0.0
145000.0,Faro,Lagoa (Algarve),Estômbar e Parchal,Store,C,,False,0.0,False,,164.0,,,,,,0.0,,,,,,,0.0
128000.0,Faro,Lagoa (Algarve),Estômbar e Parchal,Store,C,,False,0.0,False,,127.0,,,,,,0.0,,,,,,,
100000.0,Faro,Faro,Conceição e Estoi,Land,NC,,False,0.0,False,,15260.0,,,,,,,,,,,,,0.0
23000.0,Faro,Loulé,"Querença, Tôr e Benafim",Land,NC,,False,0.0,False,,4480.0,,,,,,,,,,,,,0.0
38000.0,Faro,Silves,Algoz e Tunes,Land,NC,,False,0.0,False,,8840.0,,,,,,,,,,,,,0.0
220000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,C,1st Floor,False,1.0,True,2008.0,58.0,,,,,,1.0,,,,55.0,,,1.0
190000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,B-,1st Floor,True,1.0,True,2006.0,85.0,18.0,,,,,1.0,,,,67.0,,,1.0
350000.0,Faro,Loulé,Quarteira,Apartment,E,6th Floor,True,1.0,True,1987.0,128.0,128.0,,,,,2.0,,,,60.0,,,2.0
400000.0,Faro,Faro,Conceição e Estoi,Land,NC,,False,0.0,False,,26000.0,,,,,,,,,,,,,0.0
100000.0,Faro,Lagoa (Algarve),Lagoa e Carvoeiro,Apartment,NC,4th Floor,False,0.0,False,1997.0,61.0,61.0,,,,,1.0,,,,61.0,,,1.0
315000.0,Faro,Portimão,Alvor,Apartment,D,2nd Floor,True,1.0,True,2007.0,156.0,156.0,,,,,3.0,,,,116.0,,,2.0
350000.0,Faro,Faro,Conceição e Estoi,Land,NC,,False,0.0,False,,16800.0,,,,,,,,,,,,,0.0
485000.0,Faro,Vila do Bispo,Budens,House,NC,,False,0.0,False,1952.0,84.0,143.0,,,,,2.0,,,,84.0,,,2.0
670000.0,Faro,Portimão,Alvor,House,A,Duplex,False,1.0,True,,1430.0,,,,,,3.0,,,,250.0,,,3.0
650000.0,Faro,Tavira,Tavira (Santa Maria e Santiago),House,B,,False,2.0,True,2009.0,229.0,478.0,,,,,5.0,,,,229.0,,,3.0
25000.0,Faro,Silves,São Bartolomeu de Messines,Garage,NC,,False,0.0,False,1997.0,19.0,,,,,,0.0,,,,19.0,,,0.0
45000.0,Faro,Castro Marim,Odeleite,House,NC,,False,0.0,False,1977.0,123.0,95.0,,,,,2.0,,,,95.0,,,0.0
6000.0,Faro,Loulé,Quarteira,Apartment,NC,7th Floor,True,0.0,False,2000.0,50.0,50.0,,,,,1.0,,,,50.0,,,1.0
100000.0,Faro,Castro Marim,Odeleite,Land,NC,,False,0.0,False,1987.0,70000.0,,,,,,0.0,,,,,,,0.0
60000.0,Faro,Faro,Santa Bárbara de Nexe,Land,NC,,False,0.0,False,,14400.0,,,,,,0.0,,,,,,,0.0
700000.0,Faro,Lagoa (Algarve),Estômbar e Parchal,Warehouse,NC,,True,0.0,False,,983.0,526.0,,,,,0.0,,,,,,,0.0
7000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,NC,1st Floor,True,3.0,True,1985.0,30.0,,,,,,0.0,,,,30.0,,,1.0
345000.0,Faro,Portimão,Portimão,Apartment,A,2nd Floor,True,1.0,True,,2936.0,122.0,,,,,2.0,,,,100.0,,,2.0
1250000.0,Faro,Loulé,São Clemente,Building,D,,False,3.0,True,1951.0,357.0,,,,,,4.0,,,,669.0,,,3.0
165000.0,Faro,Lagoa (Algarve),Estômbar e Parchal,Investment,C,Ground Floor,False,0.0,False,2010.0,173.0,156.0,,,,,,,,,156.0,,,3.0
9000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,NC,1st Floor,True,0.0,False,1990.0,36.0,,,,,,0.0,,,,36.0,,,1.0
20000.0,Faro,Portimão,Portimão,Garage,NC,Basement Level,False,0.0,False,,13.0,,,,,,,,,,13.0,,,0.0
425000.0,Faro,Loulé,Quarteira,Apartment,E,3rd Floor,True,2.0,True,2000.0,3135.0,,,,,,3.0,,,,56.0,,,2.0
8000.0,Faro,Loulé,Quarteira,Apartment,NC,8th Floor,True,1.0,True,2000.0,50.0,50.0,,,,,1.0,,,,50.0,,,0.0
13000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,NC,1st Floor,False,0.0,False,1992.0,100.0,70.0,,,,,1.0,,,,70.0,,,1.0
80000.0,Faro,Faro,Conceição e Estoi,Land,NC,,False,0.0,False,,7960.0,,,,,,,,,,,,,0.0
37000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,B-,Basement Level,True,1.0,True,1994.0,27.0,,,,,,0.0,,,,27.0,,,0.0
365000.0,Faro,Portimão,Portimão,Apartment,A,Ground Floor,True,2.0,True,,1348.0,187.0,,,,,2.0,,,,100.0,,,2.0
365000.0,Faro,Portimão,Portimão,Apartment,A,3rd Floor,True,2.0,True,,1348.0,131.0,,,,,2.0,,,,100.0,,,2.0
8000.0,Faro,Albufeira,Guia,Apartment,NC,Ground Floor,True,3.0,True,1990.0,30.0,30.0,,,,,0.0,,,,30.0,,,1.0
670000.0,Faro,Portimão,Alvor,House,A,Duplex,False,1.0,True,,1430.0,,,,,,3.0,,,,247.0,,,3.0
92000.0,Faro,Portimão,Portimão,Store,C,,False,0.0,False,1987.0,45.0,,,,,,,,,,,,,0.0
895000.0,Faro,Albufeira,Albufeira e Olhos de Água,House,C,,False,3.0,True,2023.0,670.0,,,,,,4.0,,,,210.0,,,5.0
1800000.0,Faro,Silves,Algoz e Tunes,Farm,F,Ground Floor,False,3.0,True,1950.0,14000.0,,,,,,5.0,,,,121.0,,,5.0
31000.0,Faro,Loulé,Boliqueime,Land,NC,,False,0.0,False,,1650.0,,,,,,0.0,,,,,,,
150000.0,Faro,Lagoa (Algarve),Estômbar e Parchal,Store,C,,False,0.0,False,,176.0,,,,,,0.0,,,,,,,0.0
25000.0,Faro,Faro,Conceição e Estoi,Land,NC,,False,0.0,False,,2310.0,,,,,,,,,,,,,0.0
9000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,NC,2nd Floor,True,0.0,False,1990.0,36.0,,,,,,0.0,,,,36.0,,,1.0
480000.0,Faro,Albufeira,Albufeira e Olhos de Água,House,C,,False,2.0,True,2007.0,120.0,,,,,,3.0,,,,170.0,,,0.0
3000.0,Faro,Albufeira,Guia,Apartment,NC,Ground Floor,True,3.0,True,1990.0,30.0,30.0,,,,,0.0,,,,30.0,,,1.0
8000.0,Faro,Albufeira,Guia,Apartment,NC,Ground Floor,True,3.0,True,1990.0,30.0,30.0,,,,,0.0,,,,30.0,,,1.0
380000.0,Faro,Portimão,Portimão,Apartment,A,2nd Floor,True,2.0,True,,2936.0,131.0,,,,,2.0,,,,100.0,,,2.0
3000.0,Faro,Albufeira,Guia,Apartment,NC,Ground Floor,True,3.0,True,1990.0,30.0,30.0,,,,,0.0,,,,30.0,,,1.0
690000.0,Faro,Portimão,Alvor,House,A,Duplex,False,1.0,True,,1430.0,,,,,,3.0,,,,264.0,,,3.0
450000.0,Faro,Tavira,Tavira (Santa Maria e Santiago),Office,C,,False,0.0,False,2004.0,466.0,,,,,,,,,,,,,0.0
4500.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,NC,,False,0.0,False,1980.0,55.0,,,,,,1.0,,,,55.0,,,1.0
25000.0,Faro,Tavira,Luz de Tavira e Santo Estêvão,Land,NC,,False,0.0,False,1998.0,650.0,,,,,,0.0,,,,650.0,,,
2500.0,Faro,Albufeira,Guia,Apartment,NC,3rd Floor,True,0.0,False,1988.0,0.0,40.0,,,,,1.0,,,,40.0,,,1.0
160000.0,Faro,Silves,São Marcos da Serra,House,F,,False,0.0,False,1951.0,77120.0,,,,,,2.0,,,,200.0,,,1.0
130000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,NC,8th Floor,True,0.0,False,2003.0,32.0,,,,,,0.0,,,,32.0,,,1.0
9000.0,Faro,Alcoutim,Giões,Land,NC,,False,0.0,False,2010.0,3320.0,,,,,,0.0,,,,3320.0,,,0.0
850000.0,Faro,São Brás de Alportel,São Brás de Alportel,Farm,E,,False,0.0,False,1979.0,5853.0,,,,,,4.0,,,,3006.0,,,1.0
2500.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,NC,4th Floor,False,,True,1998.0,60.0,,,,,,0.0,,,,60.0,,,
600000.0,Faro,Faro,Faro (Sé e São Pedro),Apartment,C,4th Floor,True,2.0,True,2002.0,420.0,,,,,,4.0,,,,200.0,,,3.0
1500.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,NC,4th Floor,True,3.0,True,1990.0,28.0,,,,,,0.0,,,,28.0,,,1.0
1750000.0,Faro,Loulé,Quarteira,Store,B-,,False,0.0,False,,500.0,,,,,,0.0,,,,,,,
37500.0,Faro,Alcoutim,Alcoutim e Pereiro,Land,NC,,False,0.0,False,,48280.0,,,,,,0.0,,,,,,,0.0
2000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,NC,,False,0.0,False,1985.0,30.0,30.0,,,,,0.0,,,,30.0,,,1.0
1300000.0,Faro,Albufeira,Guia,Land,NC,,False,1.0,True,1986.0,126810.0,,,,,,0.0,,,,126810.0,,,0.0
85000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,D,4th Floor,True,1.0,True,2003.0,32.0,,,,,,0.0,,,,32.0,,,1.0
220000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,C,4th Floor,True,1.0,True,2003.0,67.0,,,,,,1.0,,,,67.0,,,1.0
220000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,C,1st Floor,True,1.0,True,2003.0,92.0,,,,,,1.0,,,,92.0,,,1.0
9000.0,Faro,Alcoutim,Martim Longo,Land,NC,,False,0.0,False,2010.0,12160.0,,,,,,0.0,,,,12160.0,,,0.0
850000.0,Faro,São Brás de Alportel,São Brás de Alportel,Building,E,,False,0.0,False,1979.0,5853.0,,,,,,4.0,,,,3006.0,,,1.0
6500.0,Faro,Loulé,Quarteira,Apartment,NC,1st Floor,True,0.0,False,2000.0,60.0,,,,,,1.0,,,,60.0,,,1.0
700000.0,Faro,Faro,Conceição e Estoi,Land,NC,,False,2.0,True,2006.0,8070.0,,,,,,0.0,,,,1200.0,,,0.0
750000.0,Faro,Faro,Faro (Sé e São Pedro),Store,C,,False,0.0,False,,838.0,,,,,,0.0,,,,,,,0.0
4500.0,Faro,Loulé,Quarteira,Apartment,NC,,False,0.0,False,2000.0,58.0,,,,,,1.0,,,,58.0,,,0.0
433500.0,Faro,Castro Marim,Castro Marim,House,A,,False,2.0,True,2011.0,1170.0,,,,,,3.0,,,,113.0,,,4.0
66500.0,Faro,Alcoutim,Alcoutim e Pereiro,Land,NC,,False,0.0,False,2018.0,42480.0,,,,,,0.0,,,,42480.0,,,0.0
750000.0,Faro,Silves,Armação de Pêra,House,D,,False,3.0,True,1998.0,1213.0,,,,,,7.0,,,,233.0,,,5.0
18000.0,Faro,Castro Marim,Odeleite,Land,NC,,False,0.0,False,,2920.0,,,,,,0.0,,,,,,,0.0
3700.0,Faro,Loulé,Quarteira,Apartment,NC,3rd Floor,False,0.0,False,1991.0,33.0,33.0,,,,,1.0,,,,33.0,,,1.0
300000.0,Faro,Silves,Alcantarilha e Pêra,Land,NC,,False,0.0,False,,54880.0,,,,,,0.0,,,,54880.0,,,0.0
220000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,C,1st Floor,True,1.0,True,2003.0,92.0,,,,,,1.0,,,,92.0,,,1.0
50000.0,Faro,Silves,São Bartolomeu de Messines,Land,NC,,False,0.0,False,2013.0,12200.0,,,,,,0.0,,,,12200.0,,,0.0
49950.0,Faro,Silves,Armação de Pêra,Land,NC,,False,0.0,False,,1710.0,,,,,,0.0,,,,,,,0.0
3500.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,NC,Ground Floor,False,0.0,False,1996.0,583.0,,,,,,1.0,,,,60.0,,,1.0
975000.0,Faro,Lagoa (Algarve),Ferragudo,Land,NC,,False,0.0,False,,720.0,,,,,,0.0,,,,0.0,,,0.0
349000.0,Faro,Silves,Armação de Pêra,Land,NC,,False,0.0,False,1988.0,9985.0,,,,,,0.0,,,,9985.0,,,0.0
399000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,C,1st Floor,False,2.0,True,2005.0,247.0,247.0,,,,,3.0,,,,204.0,,,3.0
45000.0,Faro,Monchique,Monchique,Land,NC,,False,0.0,False,1951.0,1360.0,,,,,,0.0,,,,1360.0,,,0.0
40000.0,Faro,Silves,Alcantarilha e Pêra,Land,NC,,False,0.0,False,,8280.0,,,,,,0.0,,,,8280.0,,,0.0
190000.0,Faro,Monchique,Monchique,Apartment,B-,1st Floor,True,1.0,True,2010.0,80.0,,,,,,1.0,,,,80.0,,,2.0
1750000.0,Faro,Albufeira,Ferreiras,Land,NC,,False,0.0,False,2018.0,25000.0,,,,,,,,,,6250.0,,,0.0
4500.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,NC,,False,0.0,False,1980.0,235000.0,,,,,,1.0,,,,70.0,,,1.0
70000.0,Faro,Silves,Algoz e Tunes,Land,NC,,False,0.0,False,1989.0,36420.0,,,,,,,,,,36420.0,,,0.0
74500.0,Faro,Alcoutim,Alcoutim e Pereiro,Land,NC,,False,0.0,False,1990.0,87360.0,,,,,,0.0,,,,87360.0,,,0.0
720000.0,Faro,Silves,Algoz e Tunes,Land,NC,,False,,True,,13640.0,,,,,,0.0,,,,,,,
4000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,NC,1st Floor,True,0.0,False,1985.0,30.0,30.0,,,,,1.0,,,,30.0,,,1.0
2500.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,NC,,False,0.0,False,1990.0,3700.0,,,,,,1.0,,,,72.0,,,1.0
1200000.0,Faro,Albufeira,Albufeira e Olhos de Água,Land,NC,,False,1.0,True,1937.0,127770.0,,,,,,0.0,,,,100.0,,,0.0
4500000.0,Faro,Portimão,Alvor,House,A,,False,3.0,True,2016.0,10455.0,472.0,,,,,5.0,,,,472.0,,,6.0
750000.0,Faro,Loulé,Almancil,Land,NC,,False,0.0,False,,1799.0,,,,,,0.0,,,,1900.0,,,0.0
1500000.0,Faro,Loulé,Almancil,Land,NC,,False,0.0,False,,0.0,,,,,,0.0,,,,5837.0,,,0.0
115000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,C,4th Floor,True,1.0,True,2003.0,31.0,,,,,,0.0,,,,31.0,,,1.0
220000.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,NC,1st Floor,True,1.0,True,2003.0,88.0,,,,,,1.0,,,,88.0,,,1.0
6250.0,Faro,Loulé,Quarteira,Apartment,NC,7th Floor,True,0.0,False,1990.0,0.0,,,,,,1.0,,,,60.0,,,2.0
175000.0,Faro,Vila do Bispo,Barão de São Miguel,Land,NC,,False,0.0,False,1951.0,48080.0,,,,,,0.0,,,,48080.0,,,0.0
